"sim.ID","param.name","param.stat","param.stat.val"
"SIM_my_test_sim_20241112_143225","area.m2","sd",0
"SIM_my_test_sim_20241112_143225","JL","sd",0
"SIM_my_test_sim_20241112_143225","Ef","sd",0.304477168431621
"SIM_my_test_sim_20241112_143225","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143225","IL","sd",0
"SIM_my_test_sim_20241112_143225","m","sd",0
"SIM_my_test_sim_20241112_143225","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143225","trait.Ef","mean",0.54420681882184
"SIM_my_test_sim_20241112_143225","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143225","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143225","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143225","trait.Ef","sd",0.287508456532446
"SIM_my_test_sim_20241112_143225","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143225","regional.RA","sd",0
"SIM_my_test_sim_20241112_143412","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143412","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143412","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143412","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143412","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143412","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143412","area.m2","mean",1
"SIM_my_test_sim_20241112_143412","JL","mean",20000
"SIM_my_test_sim_20241112_143412","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143412","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143412","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143412","m","mean",0.05
"SIM_my_test_sim_20241112_143412","area.m2","sd",0
"SIM_my_test_sim_20241112_143412","JL","sd",0
"SIM_my_test_sim_20241112_143412","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143412","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143412","IL","sd",0
"SIM_my_test_sim_20241112_143412","m","sd",0
"SIM_my_test_sim_20241112_143412","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143412","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143412","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143412","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143412","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143412","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143412","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143412","regional.RA","sd",0
"SIM_my_test_sim_20241112_143417","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143417","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143417","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143417","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143417","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143417","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143417","area.m2","mean",1
"SIM_my_test_sim_20241112_143417","JL","mean",20000
"SIM_my_test_sim_20241112_143417","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143417","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143417","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143417","m","mean",0.05
"SIM_my_test_sim_20241112_143417","area.m2","sd",0
"SIM_my_test_sim_20241112_143417","JL","sd",0
"SIM_my_test_sim_20241112_143417","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143417","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143417","IL","sd",0
"SIM_my_test_sim_20241112_143417","m","sd",0
"SIM_my_test_sim_20241112_143417","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143417","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143417","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143417","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143417","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143417","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143417","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143417","regional.RA","sd",0
"SIM_my_test_sim_20241112_143421","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143421","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143421","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143421","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143421","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143421","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143421","area.m2","mean",1
"SIM_my_test_sim_20241112_143421","JL","mean",20000
"SIM_my_test_sim_20241112_143421","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143421","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143421","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143421","m","mean",0.05
"SIM_my_test_sim_20241112_143421","area.m2","sd",0
"SIM_my_test_sim_20241112_143421","JL","sd",0
"SIM_my_test_sim_20241112_143421","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143421","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143421","IL","sd",0
"SIM_my_test_sim_20241112_143421","m","sd",0
"SIM_my_test_sim_20241112_143421","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143421","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143421","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143421","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143421","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143421","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143421","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143421","regional.RA","sd",0
"SIM_my_test_sim_20241112_143426","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143426","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143426","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143426","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143426","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143426","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143426","area.m2","mean",1
"SIM_my_test_sim_20241112_143426","JL","mean",20000
"SIM_my_test_sim_20241112_143426","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143426","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143426","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143426","m","mean",0.05
"SIM_my_test_sim_20241112_143426","area.m2","sd",0
"SIM_my_test_sim_20241112_143426","JL","sd",0
"SIM_my_test_sim_20241112_143426","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143426","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143426","IL","sd",0
"SIM_my_test_sim_20241112_143426","m","sd",0
"SIM_my_test_sim_20241112_143426","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143426","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143426","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143426","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143426","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143426","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143426","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143426","regional.RA","sd",0
"SIM_my_test_sim_20241112_143431","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143431","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143431","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143431","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143431","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143431","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143431","area.m2","mean",1
"SIM_my_test_sim_20241112_143431","JL","mean",20000
"SIM_my_test_sim_20241112_143431","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143431","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143431","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143431","m","mean",0.05
"SIM_my_test_sim_20241112_143431","area.m2","sd",0
"SIM_my_test_sim_20241112_143431","JL","sd",0
"SIM_my_test_sim_20241112_143431","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143431","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143431","IL","sd",0
"SIM_my_test_sim_20241112_143431","m","sd",0
"SIM_my_test_sim_20241112_143431","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143431","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143431","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143431","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143431","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143431","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143431","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143431","regional.RA","sd",0
"SIM_my_test_sim_20241112_143435","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143435","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143435","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143435","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143435","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143435","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143435","area.m2","mean",1
"SIM_my_test_sim_20241112_143435","JL","mean",20000
"SIM_my_test_sim_20241112_143435","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143435","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143435","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143435","m","mean",0.05
"SIM_my_test_sim_20241112_143435","area.m2","sd",0
"SIM_my_test_sim_20241112_143435","JL","sd",0
"SIM_my_test_sim_20241112_143435","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143435","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143435","IL","sd",0
"SIM_my_test_sim_20241112_143435","m","sd",0
"SIM_my_test_sim_20241112_143435","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143435","trait.Ef","mean",0.425131397531368
"SIM_my_test_sim_20241112_143435","trait.Ef.sd","mean",0.01
"SIM_my_test_sim_20241112_143435","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143435","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143435","trait.Ef","sd",0.274008195386308
"SIM_my_test_sim_20241112_143435","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143435","regional.RA","sd",0
"SIM_my_test_sim_20241112_143441","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143441","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143441","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143441","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143441","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143441","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143441","area.m2","mean",1
"SIM_my_test_sim_20241112_143441","JL","mean",20000
"SIM_my_test_sim_20241112_143441","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143441","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143441","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143441","m","mean",0.05
"SIM_my_test_sim_20241112_143441","area.m2","sd",0
"SIM_my_test_sim_20241112_143441","JL","sd",0
"SIM_my_test_sim_20241112_143441","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143441","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143441","IL","sd",0
"SIM_my_test_sim_20241112_143441","m","sd",0
"SIM_my_test_sim_20241112_143441","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143441","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143441","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143441","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143441","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143441","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143441","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143441","regional.RA","sd",0
"SIM_my_test_sim_20241112_143446","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143446","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143446","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143446","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143446","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143446","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143446","area.m2","mean",1
"SIM_my_test_sim_20241112_143446","JL","mean",20000
"SIM_my_test_sim_20241112_143446","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143446","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143446","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143446","m","mean",0.05
"SIM_my_test_sim_20241112_143446","area.m2","sd",0
"SIM_my_test_sim_20241112_143446","JL","sd",0
"SIM_my_test_sim_20241112_143446","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143446","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143446","IL","sd",0
"SIM_my_test_sim_20241112_143446","m","sd",0
"SIM_my_test_sim_20241112_143446","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143446","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143446","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143446","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143446","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143446","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143446","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143446","regional.RA","sd",0
"SIM_my_test_sim_20241112_143451","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143451","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143451","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143451","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143451","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143451","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143451","area.m2","mean",1
"SIM_my_test_sim_20241112_143451","JL","mean",20000
"SIM_my_test_sim_20241112_143451","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143451","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143451","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143451","m","mean",0.05
"SIM_my_test_sim_20241112_143451","area.m2","sd",0
"SIM_my_test_sim_20241112_143451","JL","sd",0
"SIM_my_test_sim_20241112_143451","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143451","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143451","IL","sd",0
"SIM_my_test_sim_20241112_143451","m","sd",0
"SIM_my_test_sim_20241112_143451","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143451","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143451","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143451","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143451","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143451","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143451","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143451","regional.RA","sd",0
"SIM_my_test_sim_20241112_143456","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143456","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143456","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143456","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143456","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143456","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143456","area.m2","mean",1
"SIM_my_test_sim_20241112_143456","JL","mean",20000
"SIM_my_test_sim_20241112_143456","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143456","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143456","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143456","m","mean",0.05
"SIM_my_test_sim_20241112_143456","area.m2","sd",0
"SIM_my_test_sim_20241112_143456","JL","sd",0
"SIM_my_test_sim_20241112_143456","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143456","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143456","IL","sd",0
"SIM_my_test_sim_20241112_143456","m","sd",0
"SIM_my_test_sim_20241112_143456","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143456","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143456","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143456","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143456","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143456","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143456","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143456","regional.RA","sd",0
"SIM_my_test_sim_20241112_143501","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143501","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143501","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143501","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143501","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143501","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143501","area.m2","mean",1
"SIM_my_test_sim_20241112_143501","JL","mean",20000
"SIM_my_test_sim_20241112_143501","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143501","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143501","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143501","m","mean",0.05
"SIM_my_test_sim_20241112_143501","area.m2","sd",0
"SIM_my_test_sim_20241112_143501","JL","sd",0
"SIM_my_test_sim_20241112_143501","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143501","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143501","IL","sd",0
"SIM_my_test_sim_20241112_143501","m","sd",0
"SIM_my_test_sim_20241112_143501","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143501","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143501","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143501","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143501","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143501","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143501","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143501","regional.RA","sd",0
"SIM_my_test_sim_20241112_143506","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143506","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143506","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143506","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143506","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143506","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143506","area.m2","mean",1
"SIM_my_test_sim_20241112_143506","JL","mean",20000
"SIM_my_test_sim_20241112_143506","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143506","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143506","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143506","m","mean",0.05
"SIM_my_test_sim_20241112_143506","area.m2","sd",0
"SIM_my_test_sim_20241112_143506","JL","sd",0
"SIM_my_test_sim_20241112_143506","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143506","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143506","IL","sd",0
"SIM_my_test_sim_20241112_143506","m","sd",0
"SIM_my_test_sim_20241112_143506","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143506","trait.Ef","mean",0.510214122850448
"SIM_my_test_sim_20241112_143506","trait.Ef.sd","mean",0.1
"SIM_my_test_sim_20241112_143506","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143506","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143506","trait.Ef","sd",0.189070554142858
"SIM_my_test_sim_20241112_143506","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143506","regional.RA","sd",0
"SIM_my_test_sim_20241112_143513","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143513","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143513","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143513","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143513","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143513","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143513","area.m2","mean",1
"SIM_my_test_sim_20241112_143513","JL","mean",20000
"SIM_my_test_sim_20241112_143513","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143513","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143513","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143513","m","mean",0.05
"SIM_my_test_sim_20241112_143513","area.m2","sd",0
"SIM_my_test_sim_20241112_143513","JL","sd",0
"SIM_my_test_sim_20241112_143513","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143513","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143513","IL","sd",0
"SIM_my_test_sim_20241112_143513","m","sd",0
"SIM_my_test_sim_20241112_143513","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143513","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143513","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143513","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143513","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143513","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143513","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143513","regional.RA","sd",0
"SIM_my_test_sim_20241112_143518","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143518","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143518","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143518","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143518","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143518","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143518","area.m2","mean",1
"SIM_my_test_sim_20241112_143518","JL","mean",20000
"SIM_my_test_sim_20241112_143518","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143518","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143518","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143518","m","mean",0.05
"SIM_my_test_sim_20241112_143518","area.m2","sd",0
"SIM_my_test_sim_20241112_143518","JL","sd",0
"SIM_my_test_sim_20241112_143518","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143518","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143518","IL","sd",0
"SIM_my_test_sim_20241112_143518","m","sd",0
"SIM_my_test_sim_20241112_143518","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143518","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143518","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143518","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143518","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143518","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143518","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143518","regional.RA","sd",0
"SIM_my_test_sim_20241112_143525","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143525","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143525","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143525","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143525","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143525","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143525","area.m2","mean",1
"SIM_my_test_sim_20241112_143525","JL","mean",20000
"SIM_my_test_sim_20241112_143525","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143525","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143525","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143525","m","mean",0.05
"SIM_my_test_sim_20241112_143525","area.m2","sd",0
"SIM_my_test_sim_20241112_143525","JL","sd",0
"SIM_my_test_sim_20241112_143525","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143525","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143525","IL","sd",0
"SIM_my_test_sim_20241112_143525","m","sd",0
"SIM_my_test_sim_20241112_143525","trait.dispersal","mean",1
