"sim.ID","param.name","param.stat","param.stat.val"
"SIM_my_test_sim_20241112_143525","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143525","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143525","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143525","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143525","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143525","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143525","regional.RA","sd",0
"SIM_my_test_sim_20241112_143531","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143531","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143531","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143531","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143531","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143531","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143531","area.m2","mean",1
"SIM_my_test_sim_20241112_143531","JL","mean",20000
"SIM_my_test_sim_20241112_143531","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143531","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143531","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143531","m","mean",0.05
"SIM_my_test_sim_20241112_143531","area.m2","sd",0
"SIM_my_test_sim_20241112_143531","JL","sd",0
"SIM_my_test_sim_20241112_143531","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143531","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143531","IL","sd",0
"SIM_my_test_sim_20241112_143531","m","sd",0
"SIM_my_test_sim_20241112_143531","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143531","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143531","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143531","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143531","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143531","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143531","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143531","regional.RA","sd",0
"SIM_my_test_sim_20241112_143537","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143537","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143537","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143537","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143537","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143537","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143537","area.m2","mean",1
"SIM_my_test_sim_20241112_143537","JL","mean",20000
"SIM_my_test_sim_20241112_143537","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143537","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143537","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143537","m","mean",0.05
"SIM_my_test_sim_20241112_143537","area.m2","sd",0
"SIM_my_test_sim_20241112_143537","JL","sd",0
"SIM_my_test_sim_20241112_143537","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143537","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143537","IL","sd",0
"SIM_my_test_sim_20241112_143537","m","sd",0
"SIM_my_test_sim_20241112_143537","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143537","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143537","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143537","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143537","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143537","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143537","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143537","regional.RA","sd",0
"SIM_my_test_sim_20241112_143543","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143543","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143543","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143543","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143543","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143543","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143543","area.m2","mean",1
"SIM_my_test_sim_20241112_143543","JL","mean",20000
"SIM_my_test_sim_20241112_143543","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143543","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143543","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143543","m","mean",0.05
"SIM_my_test_sim_20241112_143543","area.m2","sd",0
"SIM_my_test_sim_20241112_143543","JL","sd",0
"SIM_my_test_sim_20241112_143543","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143543","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143543","IL","sd",0
"SIM_my_test_sim_20241112_143543","m","sd",0
"SIM_my_test_sim_20241112_143543","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143543","trait.Ef","mean",0.494544058525935
"SIM_my_test_sim_20241112_143543","trait.Ef.sd","mean",1
"SIM_my_test_sim_20241112_143543","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143543","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143543","trait.Ef","sd",0.337510164046043
"SIM_my_test_sim_20241112_143543","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143543","regional.RA","sd",0
"SIM_my_test_sim_20241112_143549","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143549","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143549","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143549","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143549","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143549","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143549","area.m2","mean",1
"SIM_my_test_sim_20241112_143549","JL","mean",20000
"SIM_my_test_sim_20241112_143549","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143549","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143549","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143549","m","mean",0.05
"SIM_my_test_sim_20241112_143549","area.m2","sd",0
"SIM_my_test_sim_20241112_143549","JL","sd",0
"SIM_my_test_sim_20241112_143549","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143549","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143549","IL","sd",0
"SIM_my_test_sim_20241112_143549","m","sd",0
"SIM_my_test_sim_20241112_143549","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143549","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143549","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143549","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143549","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143549","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143549","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143549","regional.RA","sd",0
"SIM_my_test_sim_20241112_143555","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143555","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143555","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143555","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143555","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143555","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143555","area.m2","mean",1
"SIM_my_test_sim_20241112_143555","JL","mean",20000
"SIM_my_test_sim_20241112_143555","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143555","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143555","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143555","m","mean",0.05
"SIM_my_test_sim_20241112_143555","area.m2","sd",0
"SIM_my_test_sim_20241112_143555","JL","sd",0
"SIM_my_test_sim_20241112_143555","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143555","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143555","IL","sd",0
"SIM_my_test_sim_20241112_143555","m","sd",0
"SIM_my_test_sim_20241112_143555","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143555","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143555","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143555","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143555","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143555","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143555","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143555","regional.RA","sd",0
"SIM_my_test_sim_20241112_143601","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143601","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143601","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143601","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143601","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143601","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143601","area.m2","mean",1
"SIM_my_test_sim_20241112_143601","JL","mean",20000
"SIM_my_test_sim_20241112_143601","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143601","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143601","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143601","m","mean",0.05
"SIM_my_test_sim_20241112_143601","area.m2","sd",0
"SIM_my_test_sim_20241112_143601","JL","sd",0
"SIM_my_test_sim_20241112_143601","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143601","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143601","IL","sd",0
"SIM_my_test_sim_20241112_143601","m","sd",0
"SIM_my_test_sim_20241112_143601","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143601","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143601","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143601","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143601","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143601","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143601","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143601","regional.RA","sd",0
"SIM_my_test_sim_20241112_143608","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143608","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143608","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143608","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143608","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143608","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143608","area.m2","mean",1
"SIM_my_test_sim_20241112_143608","JL","mean",20000
"SIM_my_test_sim_20241112_143608","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143608","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143608","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143608","m","mean",0.05
"SIM_my_test_sim_20241112_143608","area.m2","sd",0
"SIM_my_test_sim_20241112_143608","JL","sd",0
"SIM_my_test_sim_20241112_143608","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143608","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143608","IL","sd",0
"SIM_my_test_sim_20241112_143608","m","sd",0
"SIM_my_test_sim_20241112_143608","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143608","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143608","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143608","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143608","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143608","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143608","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143608","regional.RA","sd",0
"SIM_my_test_sim_20241112_143613","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143613","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143613","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143613","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143613","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143613","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143613","area.m2","mean",1
"SIM_my_test_sim_20241112_143613","JL","mean",20000
"SIM_my_test_sim_20241112_143613","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143613","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143613","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143613","m","mean",0.05
"SIM_my_test_sim_20241112_143613","area.m2","sd",0
"SIM_my_test_sim_20241112_143613","JL","sd",0
"SIM_my_test_sim_20241112_143613","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143613","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143613","IL","sd",0
"SIM_my_test_sim_20241112_143613","m","sd",0
"SIM_my_test_sim_20241112_143613","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143613","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143613","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143613","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143613","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143613","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143613","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143613","regional.RA","sd",0
"SIM_my_test_sim_20241112_143619","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143619","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143619","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143619","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143619","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143619","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143619","area.m2","mean",1
"SIM_my_test_sim_20241112_143619","JL","mean",20000
"SIM_my_test_sim_20241112_143619","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143619","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143619","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143619","m","mean",0.05
"SIM_my_test_sim_20241112_143619","area.m2","sd",0
"SIM_my_test_sim_20241112_143619","JL","sd",0
"SIM_my_test_sim_20241112_143619","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143619","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143619","IL","sd",0
"SIM_my_test_sim_20241112_143619","m","sd",0
"SIM_my_test_sim_20241112_143619","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143619","trait.Ef","mean",0.402491303230636
"SIM_my_test_sim_20241112_143619","trait.Ef.sd","mean",5
"SIM_my_test_sim_20241112_143619","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143619","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143619","trait.Ef","sd",0.309955439739218
"SIM_my_test_sim_20241112_143619","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143619","regional.RA","sd",0
"SIM_my_test_sim_20241112_143625","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143625","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143625","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143625","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143625","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143625","W.r","fixed_value",0
"SIM_my_test_sim_20241112_143625","area.m2","mean",1
"SIM_my_test_sim_20241112_143625","JL","mean",20000
"SIM_my_test_sim_20241112_143625","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143625","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143625","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143625","m","mean",0.05
"SIM_my_test_sim_20241112_143625","area.m2","sd",0
"SIM_my_test_sim_20241112_143625","JL","sd",0
"SIM_my_test_sim_20241112_143625","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143625","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143625","IL","sd",0
"SIM_my_test_sim_20241112_143625","m","sd",0
"SIM_my_test_sim_20241112_143625","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143625","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143625","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143625","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143625","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143625","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143625","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143625","regional.RA","sd",0
"SIM_my_test_sim_20241112_143632","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143632","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143632","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143632","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143632","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143632","W.r","fixed_value",2
"SIM_my_test_sim_20241112_143632","area.m2","mean",1
"SIM_my_test_sim_20241112_143632","JL","mean",20000
"SIM_my_test_sim_20241112_143632","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143632","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143632","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143632","m","mean",0.05
"SIM_my_test_sim_20241112_143632","area.m2","sd",0
"SIM_my_test_sim_20241112_143632","JL","sd",0
"SIM_my_test_sim_20241112_143632","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143632","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143632","IL","sd",0
"SIM_my_test_sim_20241112_143632","m","sd",0
"SIM_my_test_sim_20241112_143632","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143632","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143632","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143632","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143632","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143632","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143632","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143632","regional.RA","sd",0
"SIM_my_test_sim_20241112_143638","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143638","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143638","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143638","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143638","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143638","W.r","fixed_value",5
"SIM_my_test_sim_20241112_143638","area.m2","mean",1
"SIM_my_test_sim_20241112_143638","JL","mean",20000
"SIM_my_test_sim_20241112_143638","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143638","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143638","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143638","m","mean",0.05
"SIM_my_test_sim_20241112_143638","area.m2","sd",0
"SIM_my_test_sim_20241112_143638","JL","sd",0
"SIM_my_test_sim_20241112_143638","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143638","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143638","IL","sd",0
"SIM_my_test_sim_20241112_143638","m","sd",0
"SIM_my_test_sim_20241112_143638","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143638","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143638","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143638","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143638","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143638","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143638","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143638","regional.RA","sd",0
"SIM_my_test_sim_20241112_143644","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143644","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143644","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143644","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143644","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143644","W.r","fixed_value",10
"SIM_my_test_sim_20241112_143644","area.m2","mean",1
"SIM_my_test_sim_20241112_143644","JL","mean",20000
"SIM_my_test_sim_20241112_143644","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143644","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143644","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143644","m","mean",0.05
"SIM_my_test_sim_20241112_143644","area.m2","sd",0
"SIM_my_test_sim_20241112_143644","JL","sd",0
"SIM_my_test_sim_20241112_143644","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143644","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143644","IL","sd",0
"SIM_my_test_sim_20241112_143644","m","sd",0
"SIM_my_test_sim_20241112_143644","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143644","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143644","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143644","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143644","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143644","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143644","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143644","regional.RA","sd",0
"SIM_my_test_sim_20241112_143650","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143650","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143650","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143650","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143650","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143650","W.r","fixed_value",1000
"SIM_my_test_sim_20241112_143650","area.m2","mean",1
"SIM_my_test_sim_20241112_143650","JL","mean",20000
"SIM_my_test_sim_20241112_143650","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143650","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143650","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143650","m","mean",0.05
"SIM_my_test_sim_20241112_143650","area.m2","sd",0
"SIM_my_test_sim_20241112_143650","JL","sd",0
"SIM_my_test_sim_20241112_143650","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143650","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143650","IL","sd",0
"SIM_my_test_sim_20241112_143650","m","sd",0
"SIM_my_test_sim_20241112_143650","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143650","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143650","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143650","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143650","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143650","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143650","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143650","regional.RA","sd",0
"SIM_my_test_sim_20241112_143656","n.sites","fixed_value",50
"SIM_my_test_sim_20241112_143656","n.timestep","fixed_value",100
"SIM_my_test_sim_20241112_143656","alpha.fisher","fixed_value",1
"SIM_my_test_sim_20241112_143656","nu.sim","fixed_value",0
"SIM_my_test_sim_20241112_143656","JM","fixed_value",1e+06
"SIM_my_test_sim_20241112_143656","W.r","fixed_value",5e+06
"SIM_my_test_sim_20241112_143656","area.m2","mean",1
"SIM_my_test_sim_20241112_143656","JL","mean",20000
"SIM_my_test_sim_20241112_143656","Ef","mean",0.470291371163912
"SIM_my_test_sim_20241112_143656","Ef.specificity","mean",0
"SIM_my_test_sim_20241112_143656","IL","mean",1052.57894736842
"SIM_my_test_sim_20241112_143656","m","mean",0.05
"SIM_my_test_sim_20241112_143656","area.m2","sd",0
"SIM_my_test_sim_20241112_143656","JL","sd",0
"SIM_my_test_sim_20241112_143656","Ef","sd",0.274772928853024
"SIM_my_test_sim_20241112_143656","Ef.specificity","sd",0
"SIM_my_test_sim_20241112_143656","IL","sd",0
"SIM_my_test_sim_20241112_143656","m","sd",0
"SIM_my_test_sim_20241112_143656","trait.dispersal","mean",1
"SIM_my_test_sim_20241112_143656","trait.Ef","mean",0.550526843988337
"SIM_my_test_sim_20241112_143656","trait.Ef.sd","mean",1000
"SIM_my_test_sim_20241112_143656","regional.RA","mean",0.1
"SIM_my_test_sim_20241112_143656","trait.dispersal","sd",0
"SIM_my_test_sim_20241112_143656","trait.Ef","sd",0.326407508559634
"SIM_my_test_sim_20241112_143656","trait.Ef.sd","sd",0
"SIM_my_test_sim_20241112_143656","regional.RA","sd",0
